artist,country,points,performance_order,ranking,broadcaster,composers,contest_id,final_type,id,song,writers,spotify_id,acousticness,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,contest_id_2,img_src,location,name,url,year
Profil,France,45.0,16,11,TF1,Sylvano Santorio,05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,b3c30b43-6a32-3f06-b1f5-e53219bb4e2f,"Hé, Hé M'sieurs Dames","Richard de Bordeaux, Richard Joffo",,,,,,,,,,,,,,05bbded3-2d31-3f5f-8935-45901a0bd9bb,https://apex.eurovision.tv/image/fc50053787e45b3d6e14b5bd8ad96317,The Hague,The Hague 1980,/event/the-hague-1980,1980
Trigo Limpio,Spain,38.0,18,12,TVE,José Antonio Martin,05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,5acbdecb-f8ea-3486-a3fa-e26ddc50509b,Qué Date Esta Noche,-,,,,,,,,,,,,,,05bbded3-2d31-3f5f-8935-45901a0bd9bb,https://apex.eurovision.tv/image/fc50053787e45b3d6e14b5bd8ad96317,The Hague,The Hague 1980,/event/the-hague-1980,1980
Telex,Belgium,14.0,19,17,RTBF,Telex,05bbded3-2d31-3f5f-8935-45901a0bd9bb,final,60e98573-1884-3f28-a886-6745cca94759,Euro-vision,-,,,,,,,,,,,,,,05bbded3-2d31-3f5f-8935-45901a0bd9bb,https://apex.eurovision.tv/image/fc50053787e45b3d6e14b5bd8ad96317,The Hague,The Hague 1980,/event/the-hague-1980,1980
Manuela Bravo,Portugal,64.0,1,9,RTP,Carlos Nobrega e Sousa,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,270fc2e2-840c-30e4-bd35-c43787868d66,"Sobe, Sobe, Balão Sobe",-,,,,,,,,,,,,,,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,https://apex.eurovision.tv/image/1c3ac6cf5f554964e7938d028a83264d,Jerusalem,Jerusalem 1979,/event/jerusalem-1979,1979
Cathal Dunne,Ireland,80.0,4,5,RTÉ,Cathal Dunne,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,1668a5e2-8f40-3b28-a1fd-ea89ec600216,Happy Man,-,,,,,,,,,,,,,,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,https://apex.eurovision.tv/image/1c3ac6cf5f554964e7938d028a83264d,Jerusalem,Jerusalem 1979,/event/jerusalem-1979,1979
Katri-Helena,Finland,38.0,5,14,YLE,Matti Siitonen,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,7f3c8f73-b626-32b5-baba-4dd3f0f216fc,Katso Sineen Taivaan,Vexi Salmi,,,,,,,,,,,,,,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,https://apex.eurovision.tv/image/1c3ac6cf5f554964e7938d028a83264d,Jerusalem,Jerusalem 1979,/event/jerusalem-1979,1979
Laurent Vaguener,Monaco,12.0,6,16,TMC,"Paul de Senneville, Laurent Vaguener",03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,91529ece-2a95-3087-a1a4-1873b43e7337,"Notre Vie, C'est La Musique","Jean Albertini, Didier Barbelivien",,,,,,,,,,,,,,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,https://apex.eurovision.tv/image/1c3ac6cf5f554964e7938d028a83264d,Jerusalem,Jerusalem 1979,/event/jerusalem-1979,1979
Elpida,Greece,69.0,7,8,ERT,Doros Georghiades,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,b93dbd59-4300-3c60-bee2-90adeae714cc,Socrates,Sotia Tsotou,,,,,,,,,,,,,,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,https://apex.eurovision.tv/image/1c3ac6cf5f554964e7938d028a83264d,Jerusalem,Jerusalem 1979,/event/jerusalem-1979,1979
"Peter, Sue and Marc and Pfuri, Gorps and Kniri",Switzerland,60.0,8,10,SSR SRG,Peter Reber,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,c4ce146b-20d0-3ddc-85b3-a742a7d23857,Trödler Und Co.,-,,,,,,,,,,,,,,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,https://apex.eurovision.tv/image/1c3ac6cf5f554964e7938d028a83264d,Jerusalem,Jerusalem 1979,/event/jerusalem-1979,1979
Milk and Honey,Israel,125.0,10,1,IBA,Kobi Oshrat,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,a5545386-673e-3382-b10a-833256b5adde,Hallelujah,Shimrit Orr,,,,,,,,,,,,,,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,https://apex.eurovision.tv/image/1c3ac6cf5f554964e7938d028a83264d,Jerusalem,Jerusalem 1979,/event/jerusalem-1979,1979
Micha Marah,Belgium,5.0,12,18,BRT,Charles Dumolin,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,67fc85eb-6a24-34a2-ab12-366602ac2127,Hey Nana,Guy Beyers,,,,,,,,,,,,,,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,https://apex.eurovision.tv/image/1c3ac6cf5f554964e7938d028a83264d,Jerusalem,Jerusalem 1979,/event/jerusalem-1979,1979
Jeane Manson,Luxembourg,44.0,13,13,CLT,Jean Renard,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,bdde5a47-25db-32e3-9915-6cda181818d5,J'ai Déjà Vu ça Dans Tes Yeux,-,,,,,,,,,,,,,,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,https://apex.eurovision.tv/image/1c3ac6cf5f554964e7938d028a83264d,Jerusalem,Jerusalem 1979,/event/jerusalem-1979,1979
Xandra,The Netherlands,51.0,14,12,NOS,"Rob Bolland, Ferdi Bolland",03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,c12baf82-1bba-3331-b811-743dafd7feff,Colorado,Gerard Cox,,,,,,,,,,,,,,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,https://apex.eurovision.tv/image/1c3ac6cf5f554964e7938d028a83264d,Jerusalem,Jerusalem 1979,/event/jerusalem-1979,1979
Ted Gärdestad,Sweden,8.0,15,17,SR,"Kenneth Gärdestad, Ted Gärdestad",03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,cb413986-4eeb-3b83-b86f-f5790f25ab31,Satellit,-,,,,,,,,,,,,,,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,https://apex.eurovision.tv/image/1c3ac6cf5f554964e7938d028a83264d,Jerusalem,Jerusalem 1979,/event/jerusalem-1979,1979
Anita Skorgan,Norway,57.0,16,11,NRK,Anita Skorgan,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,e5a1f39a-c7c5-3510-8e64-71e78a0545a8,Oliver,Philip Kruse,,,,,,,,,,,,,,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,https://apex.eurovision.tv/image/1c3ac6cf5f554964e7938d028a83264d,Jerusalem,Jerusalem 1979,/event/jerusalem-1979,1979
Black Lace,United Kingdom,73.0,17,7,BBC,Peter Morris,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,05a27c6e-8281-3dfc-961e-041c3ab75755,Mary Ann,-,,,,,,,,,,,,,,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,https://apex.eurovision.tv/image/1c3ac6cf5f554964e7938d028a83264d,Jerusalem,Jerusalem 1979,/event/jerusalem-1979,1979
Christina Simon,Austria,5.0,18,18,ORF,Josef Dermoser,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,final,540b611c-14da-3497-8e22-70c0a1f179b2,Heute In Jerusalem,André Heller,,,,,,,,,,,,,,03fbd6a2-5bf1-3906-9da2-dc288bf26c97,https://apex.eurovision.tv/image/1c3ac6cf5f554964e7938d028a83264d,Jerusalem,Jerusalem 1979,/event/jerusalem-1979,1979
Colm T. Wilkinson,Ireland,86.0,1,5,RTÉ,Colm T. Wilkinson,5e5852cf-9ef8-3723-a097-c4fa95e38284,final,9c51b197-40b5-3260-a70c-0b74110c520a,Born To Sing,-,,,,,,,,,,,,,,5e5852cf-9ef8-3723-a097-c4fa95e38284,https://apex.eurovision.tv/image/d5bfc5fc8bc58ebd1cdcc519add4e5de,Paris,Paris 1978,/event/paris-1978,1978
Ricchi e Poveri,Italy,53.0,3,12,RAI,"Dario Farina, Mauro Luisini",5e5852cf-9ef8-3723-a097-c4fa95e38284,final,1dcd9fed-df16-36cf-b13d-1c5660517964,Questo Amore,Sergio Bardotti,,,,,,,,,,,,,,5e5852cf-9ef8-3723-a097-c4fa95e38284,https://apex.eurovision.tv/image/d5bfc5fc8bc58ebd1cdcc519add4e5de,Paris,Paris 1978,/event/paris-1978,1978
Gemini,Portugal,5.0,5,17,RTP,Victor Maméde,5e5852cf-9ef8-3723-a097-c4fa95e38284,final,e91fdbeb-160b-338c-a571-e382f8a2a1df,Dai-li-dou,Carlos Quintas,,,,,,,,,,,,,,5e5852cf-9ef8-3723-a097-c4fa95e38284,https://apex.eurovision.tv/image/d5bfc5fc8bc58ebd1cdcc519add4e5de,Paris,Paris 1978,/event/paris-1978,1978
Joël Prévost,France,119.0,6,3,TF1,Gérard Stern,5e5852cf-9ef8-3723-a097-c4fa95e38284,final,3c401890-2131-35f0-8a9b-e6613285159f,Il Y Aura Toujours Des Violons,Didier Barbelivien,,,,,,,,,,,,,,5e5852cf-9ef8-3723-a097-c4fa95e38284,https://apex.eurovision.tv/image/d5bfc5fc8bc58ebd1cdcc519add4e5de,Paris,Paris 1978,/event/paris-1978,1978
José Vélez,Spain,65.0,7,9,TVE,"Ramón Arcusa, Manuel de la Calva",5e5852cf-9ef8-3723-a097-c4fa95e38284,final,07940346-1d19-3d5d-96af-2bb239cb6dbf,Bailemos Un Vals,-,,,,,,,,,,,,,,5e5852cf-9ef8-3723-a097-c4fa95e38284,https://apex.eurovision.tv/image/d5bfc5fc8bc58ebd1cdcc519add4e5de,Paris,Paris 1978,/event/paris-1978,1978
Carole Vinci,Switzerland,65.0,9,9,SSR SRG,Alain Morisod,5e5852cf-9ef8-3723-a097-c4fa95e38284,final,7c8a9540-334f-32e7-a628-d50efd554d89,Vivre,Pierre Alain,,,,,,,,,,,,,,5e5852cf-9ef8-3723-a097-c4fa95e38284,https://apex.eurovision.tv/image/d5bfc5fc8bc58ebd1cdcc519add4e5de,Paris,Paris 1978,/event/paris-1978,1978
Jean Vallée,Belgium,125.0,10,2,RTBF,Jean Vallée,5e5852cf-9ef8-3723-a097-c4fa95e38284,final,3b2753d2-861a-3b22-ba65-4d193d4cb4df,L'amour ça Fait Chanter La Vie,-,,,,,,,,,,,,,,5e5852cf-9ef8-3723-a097-c4fa95e38284,https://apex.eurovision.tv/image/d5bfc5fc8bc58ebd1cdcc519add4e5de,Paris,Paris 1978,/event/paris-1978,1978
Heddy Lester,The Netherlands,35.0,3,12,NOS,Frank Affolter,392e5a1a-d32c-3b4f-bcb2-fa06424a5770,final,f2512983-57ea-3b82-b28b-d83b42f8af1b,De Mallemolen,Wim Hogenkamp,,,,,,,,,,,,,,392e5a1a-d32c-3b4f-bcb2-fa06424a5770,https://apex.eurovision.tv/image/01578d4728027d4a5145d6e0a9cb999b,London,London 1977,/event/london-1977,1977
Schmetterlinge,Austria,11.0,4,17,ORF,"Schuri Herrnstadt, Willi Resetarits and Herbert Zöchling-Tampier",392e5a1a-d32c-3b4f-bcb2-fa06424a5770,final,83035875-0e5d-3470-b2ac-1757a6f58211,Boom Boom Boomerang,E. Lukas Resetarits,,,,,,,,,,,,,,392e5a1a-d32c-3b4f-bcb2-fa06424a5770,https://apex.eurovision.tv/image/01578d4728027d4a5145d6e0a9cb999b,London,London 1977,/event/london-1977,1977
Anita Skorgan,Norway,18.0,5,14,NRK,Svein Strugstad,392e5a1a-d32c-3b4f-bcb2-fa06424a5770,final,6a90b1b7-8428-3d08-b926-aa7c61fbf5a5,Casanova,Dag Nordtømme,,,,,,,,,,,,,,392e5a1a-d32c-3b4f-bcb2-fa06424a5770,https://apex.eurovision.tv/image/01578d4728027d4a5145d6e0a9cb999b,London,London 1977,/event/london-1977,1977
Anne Marie B.,Luxembourg,17.0,7,16,CLT,"Guy Béart, Pierre Cour",392e5a1a-d32c-3b4f-bcb2-fa06424a5770,final,eb69bc19-92f0-3de8-950f-f7a6892933fe,Frère Jacques,-,,,,,,,,,,,,,,392e5a1a-d32c-3b4f-bcb2-fa06424a5770,https://apex.eurovision.tv/image/01578d4728027d4a5145d6e0a9cb999b,London,London 1977,/event/london-1977,1977
Os Amigos,Portugal,18.0,8,14,RTP,Fernando Tordo,392e5a1a-d32c-3b4f-bcb2-fa06424a5770,final,59e30b77-6100-3b06-bfb3-4386a3924595,Portugal No Coração,José Carlos Ary dos Santos,,,,,,,,,,,,,,392e5a1a-d32c-3b4f-bcb2-fa06424a5770,https://apex.eurovision.tv/image/01578d4728027d4a5145d6e0a9cb999b,London,London 1977,/event/london-1977,1977
Lynsey de Paul and Mike Moran,United Kingdom,121.0,9,2,BBC,"Lynsey de Paul, Mike Moran",392e5a1a-d32c-3b4f-bcb2-fa06424a5770,final,13ce73cf-eb27-338e-8a3b-890dc82cac0c,Rock Bottom,-,,,,,,,,,,,,,,392e5a1a-d32c-3b4f-bcb2-fa06424a5770,https://apex.eurovision.tv/image/01578d4728027d4a5145d6e0a9cb999b,London,London 1977,/event/london-1977,1977
"Pascalis, Marianna, Robert and  Bessy",Greece,92.0,10,5,ERT,Georges Hatzinassios,392e5a1a-d32c-3b4f-bcb2-fa06424a5770,final,349813f9-5ad2-373d-99ca-49aa8b360c09,Mathema Solfege,Sevy Tiliakou,,,,,,,,,,,,,,392e5a1a-d32c-3b4f-bcb2-fa06424a5770,https://apex.eurovision.tv/image/01578d4728027d4a5145d6e0a9cb999b,London,London 1977,/event/london-1977,1977
Ilanit,Israel,49.0,11,11,IBA,Eldad Shrim,392e5a1a-d32c-3b4f-bcb2-fa06424a5770,final,76c886a4-bd6c-3a30-a7dc-d47a70b2b89e,Ah-haa-vah Hee Shir Lish-naa-yim,Edna Peleg,,,,,,,,,,,,,,392e5a1a-d32c-3b4f-bcb2-fa06424a5770,https://apex.eurovision.tv/image/01578d4728027d4a5145d6e0a9cb999b,London,London 1977,/event/london-1977,1977
Pepe Lienhard Band,Switzerland,71.0,12,6,SSR SRG,Peter Reber,392e5a1a-d32c-3b4f-bcb2-fa06424a5770,final,51f14bbc-6f21-354d-be06-3c6b64fa9ab2,Swiss Lady,-,,,,,,,,,,,,,,392e5a1a-d32c-3b4f-bcb2-fa06424a5770,https://apex.eurovision.tv/image/01578d4728027d4a5145d6e0a9cb999b,London,London 1977,/event/london-1977,1977
Mia Martini,Italy,33.0,15,13,RAI,Salvatore Fabrizio,392e5a1a-d32c-3b4f-bcb2-fa06424a5770,final,be9999f3-3c4f-3cdd-98d9-eb0f92f0dc67,Liberà,Luigi Albertelli,,,,,,,,,,,,,,392e5a1a-d32c-3b4f-bcb2-fa06424a5770,https://apex.eurovision.tv/image/01578d4728027d4a5145d6e0a9cb999b,London,London 1977,/event/london-1977,1977
Dream Express,Belgium,69.0,17,7,BRT,Luc Smets,392e5a1a-d32c-3b4f-bcb2-fa06424a5770,final,68ebee76-93f1-377a-a449-b6f222818674,"A Million In One, Two, Three",-,,,,,,,,,,,,,,392e5a1a-d32c-3b4f-bcb2-fa06424a5770,https://apex.eurovision.tv/image/01578d4728027d4a5145d6e0a9cb999b,London,London 1977,/event/london-1977,1977
"Peter, Sue and Marc",Switzerland,91.0,2,4,SSR SRG,Peter Reber,53286b83-7bb5-3278-868f-bf1027be6b03,final,186a18e8-ebdc-37a9-abb2-15b1c29a8dee,"Djambo, Djambo",-,,,,,,,,,,,,,,53286b83-7bb5-3278-868f-bf1027be6b03,https://apex.eurovision.tv/image/1bc7c550258c34251b9f8efa0b585c61,The Hague,The Hague 1976,/event/the-hague-1976,1976
Les Humphries Singers,Germany,12.0,3,15,ARD,Ralph Siegel,53286b83-7bb5-3278-868f-bf1027be6b03,final,10877b12-9c1c-32f0-baed-f1056e0b3f39,"Sing, Sang, Song",Kurt Hertha,,,,,,,,,,,,,,53286b83-7bb5-3278-868f-bf1027be6b03,https://apex.eurovision.tv/image/1bc7c550258c34251b9f8efa0b585c61,The Hague,The Hague 1976,/event/the-hague-1976,1976
"Chocolate, Menta, Mastik",Israel,77.0,4,6,IBA,Matti Caspi,53286b83-7bb5-3278-868f-bf1027be6b03,final,4fe4f864-4277-3f70-9e9d-eb4a98dab4f1,Emor Shalom,Ehud Manor,,,,,,,,,,,,,,53286b83-7bb5-3278-868f-bf1027be6b03,https://apex.eurovision.tv/image/1bc7c550258c34251b9f8efa0b585c61,The Hague,The Hague 1976,/event/the-hague-1976,1976
Jürgen Marcus,Luxembourg,17.0,5,14,CLT,Jack White,53286b83-7bb5-3278-868f-bf1027be6b03,final,f6f0b349-d1ae-3d86-a44a-ad7840649060,Chansons Pour Ceux Qui S'aiment,"Vline Buggy, Fred Jay",,,,,,,,,,,,,,53286b83-7bb5-3278-868f-bf1027be6b03,https://apex.eurovision.tv/image/1bc7c550258c34251b9f8efa0b585c61,The Hague,The Hague 1976,/event/the-hague-1976,1976
Sandra Reemer,The Netherlands,56.0,8,9,NOS,Hans van Hemert,53286b83-7bb5-3278-868f-bf1027be6b03,final,a4976b41-d0d5-3774-9262-471733734a1e,The Party's Over Now,-,,,,,,,,,,,,,,53286b83-7bb5-3278-868f-bf1027be6b03,https://apex.eurovision.tv/image/1bc7c550258c34251b9f8efa0b585c61,The Hague,The Hague 1976,/event/the-hague-1976,1976
Anne-Karine Ström,Norway,7.0,9,18,NRK,Frode Thingnæs,53286b83-7bb5-3278-868f-bf1027be6b03,final,a0c53763-34bd-3053-babe-f5a78f67829b,Mata Hari,Philip Kruse,,,,,,,,,,,,,,53286b83-7bb5-3278-868f-bf1027be6b03,https://apex.eurovision.tv/image/1bc7c550258c34251b9f8efa0b585c61,The Hague,The Hague 1976,/event/the-hague-1976,1976
Mariza Koch,Greece,20.0,10,13,ERT,Mariza Koch,53286b83-7bb5-3278-868f-bf1027be6b03,final,4e657bf9-777f-3c3f-bd6b-ebec6e304b8e,"Panaghia Mou, Panaghia Mou",Michael Fotiades,,,,,,,,,,,,,,53286b83-7bb5-3278-868f-bf1027be6b03,https://apex.eurovision.tv/image/1bc7c550258c34251b9f8efa0b585c61,The Hague,The Hague 1976,/event/the-hague-1976,1976
Fredi and The Friends,Finland,44.0,11,11,YLE,Vexi Salmi,53286b83-7bb5-3278-868f-bf1027be6b03,final,377494dd-4f28-3a52-9207-6f9a37e5e65e,Pump-pump,Matti Siitonen,,,,,,,,,,,,,,53286b83-7bb5-3278-868f-bf1027be6b03,https://apex.eurovision.tv/image/1bc7c550258c34251b9f8efa0b585c61,The Hague,The Hague 1976,/event/the-hague-1976,1976
Waterloo and Robinson,Austria,80.0,14,5,ORF,Gerhard Heinz,53286b83-7bb5-3278-868f-bf1027be6b03,final,42a79cc9-af8f-373d-835a-f6ebff32f079,My Little World,-,,,,,,,,,,,,,,53286b83-7bb5-3278-868f-bf1027be6b03,https://apex.eurovision.tv/image/1bc7c550258c34251b9f8efa0b585c61,The Hague,The Hague 1976,/event/the-hague-1976,1976
Carlos do Carmo,Portugal,24.0,15,12,RTP,José Niza,53286b83-7bb5-3278-868f-bf1027be6b03,final,f2a6c0fa-fd5a-3bf9-a0b9-c374bd1d7cc8,Uma Flor De Verde Pinho,Manuel Alégre,,,,,,,,,,,,,,53286b83-7bb5-3278-868f-bf1027be6b03,https://apex.eurovision.tv/image/1bc7c550258c34251b9f8efa0b585c61,The Hague,The Hague 1976,/event/the-hague-1976,1976
Mary Christy,Monaco,93.0,16,3,TMC,"Georges Costa, André Bars",53286b83-7bb5-3278-868f-bf1027be6b03,final,a2d7e25a-5bac-3767-9ba4-15811f11ac3b,"Toi, La Musique Et Moi",Gilbert Sinoué,,,,,,,,,,,,,,53286b83-7bb5-3278-868f-bf1027be6b03,https://apex.eurovision.tv/image/1bc7c550258c34251b9f8efa0b585c61,The Hague,The Hague 1976,/event/the-hague-1976,1976
Catherine Ferry,France,147.0,17,2,TF1,Tony Rallo,53286b83-7bb5-3278-868f-bf1027be6b03,final,63deb7b7-629c-34dd-820d-44d7ae2cd9bd,"Un, Deux, Trois",Jean Paul Cara,,,,,,,,,,,,,,53286b83-7bb5-3278-868f-bf1027be6b03,https://apex.eurovision.tv/image/1bc7c550258c34251b9f8efa0b585c61,The Hague,The Hague 1976,/event/the-hague-1976,1976
Ambasadori,Yugoslavia,10.0,18,17,JRT,Slobodan Vujovic,53286b83-7bb5-3278-868f-bf1027be6b03,final,c6ad748e-fbd3-315c-8309-1d5cdf66cfa4,Ne Mogu Skriti Svoju Bol,Slobodan Djurasovic,,,,,,,,,,,,,,53286b83-7bb5-3278-868f-bf1027be6b03,https://apex.eurovision.tv/image/1bc7c550258c34251b9f8efa0b585c61,The Hague,The Hague 1976,/event/the-hague-1976,1976
The Swarbriggs,Ireland,68.0,2,9,RTÉ,"Jimmy Swarbrigg, Tommy Swarbrigg",60491a39-d697-3d01-9cbe-34efafc3cfea,final,ec7568d8-673c-3d9d-bd3b-66aebfc8c118,That's What Friends Are For,-,,,,,,,,,,,,,,60491a39-d697-3d01-9cbe-34efafc3cfea,https://apex.eurovision.tv/image/e941aa49d7abb4b5ca3967d4398d2ce4,Stockholm,Stockholm 1975,/event/stockholm-1975,1975
Joy Fleming,Germany,15.0,4,17,ARD,Rainer Pietsch,60491a39-d697-3d01-9cbe-34efafc3cfea,final,b74994c8-8916-3bd2-afb7-18fa8429b483,Ein Lied Kann Eine Brücke Sein,Michael Holm,,,,,,,,,,,,,,60491a39-d697-3d01-9cbe-34efafc3cfea,https://apex.eurovision.tv/image/e941aa49d7abb4b5ca3967d4398d2ce4,Stockholm,Stockholm 1975,/event/stockholm-1975,1975
Ellen Nikolaysen,Norway,11.0,6,18,NRK,Svein Hundnes,60491a39-d697-3d01-9cbe-34efafc3cfea,final,025abb71-f0b8-37d7-b9aa-7d738c0111a5,You Touched My Life With Summer,-,,,,,,,,,,,,,,60491a39-d697-3d01-9cbe-34efafc3cfea,https://apex.eurovision.tv/image/e941aa49d7abb4b5ca3967d4398d2ce4,Stockholm,Stockholm 1975,/event/stockholm-1975,1975
Simone Drexel,Switzerland,77.0,7,6,SSR SRG,Simone Drexel,60491a39-d697-3d01-9cbe-34efafc3cfea,final,4a5634ef-17b8-358d-bbd4-1a230be81511,Mikado,-,,,,,,,,,,,,,,60491a39-d697-3d01-9cbe-34efafc3cfea,https://apex.eurovision.tv/image/e941aa49d7abb4b5ca3967d4398d2ce4,Stockholm,Stockholm 1975,/event/stockholm-1975,1975
Renato,Malta,32.0,10,12,MTPBS,Sammy Galea,60491a39-d697-3d01-9cbe-34efafc3cfea,final,091b5be2-f27c-3f08-aa00-c747b26c6bec,Singing This Song,M. Idris Misfud,,,,,,,,,,,,,,60491a39-d697-3d01-9cbe-34efafc3cfea,https://apex.eurovision.tv/image/e941aa49d7abb4b5ca3967d4398d2ce4,Stockholm,Stockholm 1975,/event/stockholm-1975,1975
Ann Christy,Belgium,17.0,11,15,BRT,Mary Boduin,60491a39-d697-3d01-9cbe-34efafc3cfea,final,831de21a-62d4-34f9-9d5c-7e96f8ee28d1,Gelukkig Zijn,-,,,,,,,,,,,,,,60491a39-d697-3d01-9cbe-34efafc3cfea,https://apex.eurovision.tv/image/e941aa49d7abb4b5ca3967d4398d2ce4,Stockholm,Stockholm 1975,/event/stockholm-1975,1975
Shlomo Artzi,Israel,40.0,12,11,IBA,Shlomo Artzi,60491a39-d697-3d01-9cbe-34efafc3cfea,final,fa5d63dc-407d-32ba-a842-e7b55f1ad145,At Ve'ani,Ehud Manor,,,,,,,,,,,,,,60491a39-d697-3d01-9cbe-34efafc3cfea,https://apex.eurovision.tv/image/e941aa49d7abb4b5ca3967d4398d2ce4,Stockholm,Stockholm 1975,/event/stockholm-1975,1975
Sophie,Monaco,22.0,14,13,TMC,André Popp,60491a39-d697-3d01-9cbe-34efafc3cfea,final,67091323-6970-35e4-a0ae-f7b0c610ec9f,Une Chanson C'est Une Lettre,Boris Bergman,,,,,,,,,,,,,,60491a39-d697-3d01-9cbe-34efafc3cfea,https://apex.eurovision.tv/image/e941aa49d7abb4b5ca3967d4398d2ce4,Stockholm,Stockholm 1975,/event/stockholm-1975,1975
Pihasoittajat,Finland,74.0,15,7,YLE,Kim Kuusi,60491a39-d697-3d01-9cbe-34efafc3cfea,final,019e5376-697f-3362-b9fd-1082b07d5e53,Old Man Fiddle,Hannu Karlsson,,,,,,,,,,,,,,60491a39-d697-3d01-9cbe-34efafc3cfea,https://apex.eurovision.tv/image/e941aa49d7abb4b5ca3967d4398d2ce4,Stockholm,Stockholm 1975,/event/stockholm-1975,1975
Duarte Mendes,Portugal,16.0,16,16,RTP,José Luis Tinoco,60491a39-d697-3d01-9cbe-34efafc3cfea,final,e6a035a8-ee8c-3091-b054-a501b7975882,Madrugada,-,,,,,,,,,,,,,,60491a39-d697-3d01-9cbe-34efafc3cfea,https://apex.eurovision.tv/image/e941aa49d7abb4b5ca3967d4398d2ce4,Stockholm,Stockholm 1975,/event/stockholm-1975,1975
Lars Berghagen and the Dolls,Sweden,72.0,18,8,SR,Lars Berghagen,60491a39-d697-3d01-9cbe-34efafc3cfea,final,cd167417-909e-3677-879b-9abfd2705e72,"Jennie, Jennie",-,,,,,,,,,,,,,,60491a39-d697-3d01-9cbe-34efafc3cfea,https://apex.eurovision.tv/image/e941aa49d7abb4b5ca3967d4398d2ce4,Stockholm,Stockholm 1975,/event/stockholm-1975,1975
Wess and Dori Ghezzi,Italy,115.0,19,3,RAI,Shel Shapiro,60491a39-d697-3d01-9cbe-34efafc3cfea,final,c386b205-ab0e-32f4-822e-67c22554ebe4,Era,Andrea lo Vecchio,,,,,,,,,,,,,,60491a39-d697-3d01-9cbe-34efafc3cfea,https://apex.eurovision.tv/image/e941aa49d7abb4b5ca3967d4398d2ce4,Stockholm,Stockholm 1975,/event/stockholm-1975,1975
Carita,Finland,4.0,1,13,YLE,Eero Koivistoinen,15ab0959-2b6a-3db0-b02e-db2d2656ae25,final,917573f6-a97b-3a96-87bc-72db648fe137,Äla Mene Pois (Keep Me Warm),Hector,,,,,,,,,,,,,,15ab0959-2b6a-3db0-b02e-db2d2656ae25,https://apex.eurovision.tv/image/7eefdabf8571df84a7c931910b58683c,Brighton,Brighton 1974,/event/brighton-1974,1974
Olivia Newton-John,United Kingdom,14.0,2,4,BBC,"Valerie Avon, Harold Spiro",15ab0959-2b6a-3db0-b02e-db2d2656ae25,final,325039bb-7b91-35c1-be5f-3d70f99903a0,Long Live Love,-,,,,,,,,,,,,,,15ab0959-2b6a-3db0-b02e-db2d2656ae25,https://apex.eurovision.tv/image/7eefdabf8571df84a7c931910b58683c,Brighton,Brighton 1974,/event/brighton-1974,1974
Anne-Karine Ström and the Bendik Singers,Norway,3.0,4,14,NRK,Frode Thingnæs,15ab0959-2b6a-3db0-b02e-db2d2656ae25,final,9a2dbaa7-799a-3000-916c-e904dd9032f0,The First Day Of Love,Philip Kruse,,,,,,,,,,,,,,15ab0959-2b6a-3db0-b02e-db2d2656ae25,https://apex.eurovision.tv/image/7eefdabf8571df84a7c931910b58683c,Brighton,Brighton 1974,/event/brighton-1974,1974
Marinella,Greece,7.0,5,11,ERT,George Katsaros,15ab0959-2b6a-3db0-b02e-db2d2656ae25,final,4af3abb4-5aa1-352e-b963-a4806a8b5b2a,"Krassi, Thalassa Ke T'agori Mou",Pythagoras,,,,,,,,,,,,,,15ab0959-2b6a-3db0-b02e-db2d2656ae25,https://apex.eurovision.tv/image/7eefdabf8571df84a7c931910b58683c,Brighton,Brighton 1974,/event/brighton-1974,1974
